stage,epoch,loss_anom,loss_bal,raw_mean_TCN-AE,raw_std_TCN-AE,z_mean_TCN-AE,z_std_TCN-AE,gate_mean_TCN-AE,raw_mean_GAN,raw_std_GAN,z_mean_GAN,z_std_GAN,gate_mean_GAN,raw_mean_DDPM,raw_std_DDPM,z_mean_DDPM,z_std_DDPM,gate_mean_DDPM
2,11,0.06115896627306938,1.0686709880828857,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.3934272229671478,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6051636338233948,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0014090955955907702
2,12,0.058123793452978134,1.0795471668243408,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.3882300853729248,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6103783249855042,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.001391613157466054
2,13,0.3717001676559448,1.1112444400787354,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.38080745935440063,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.617823600769043,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.001368936151266098
2,14,0.1788923740386963,1.1236950159072876,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.37260526418685913,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6260510087013245,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0013437995221465826
2,15,0.11932400614023209,1.119948387145996,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.36412009596824646,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.634562611579895,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0013172418111935258
2,16,0.16113294661045074,1.1295192241668701,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.35528674721717834,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6434247493743896,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0012885357718914747
2,17,0.0482652485370636,1.1325215101242065,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.34725087881088257,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6514908075332642,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0012582946801558137
2,18,0.10086420178413391,1.1666839122772217,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.3393714427947998,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6594006419181824,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0012278706999495625
2,19,0.05205061659216881,1.215918779373169,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.33214592933654785,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6666551232337952,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0011989760678261518
2,20,0.23625418543815613,1.186734914779663,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.32104557752609253,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6735958456993103,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.005358556285500526
2,21,0.05199681594967842,1.1624755859375,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.3093908727169037,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6799338459968567,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.010675323195755482
2,22,0.04471862316131592,1.2114789485931396,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2877435088157654,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6857531666755676,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.026503250002861023
2,23,0.053190428763628006,1.2746927738189697,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.27748239040374756,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6909835934638977,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03153405338525772
2,24,0.04592933505773544,1.2069602012634277,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2727701663970947,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.6958733201026917,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.031356602907180786
2,25,0.0504113994538784,1.2497504949569702,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.26603955030441284,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7002180218696594,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03374243155121803
2,26,0.18774859607219696,1.2725383043289185,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2596213221549988,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7055925130844116,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0347861722111702
2,27,0.04444917291402817,1.270695686340332,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2548433542251587,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7105095386505127,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.034647077322006226
2,28,0.04446100816130638,1.2922102212905884,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2504512369632721,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7149689793586731,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03457988053560257
2,29,0.041026681661605835,1.2971227169036865,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2441432923078537,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7189006805419922,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03695601224899292
2,30,0.05656404793262482,1.3689346313476562,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2405448704957962,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7224571704864502,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0369979627430439
2,31,0.03836601972579956,1.353927493095398,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.23727726936340332,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7256045937538147,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.037118177860975266
2,32,0.05291599780321121,1.3749043941497803,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.234241783618927,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7285031676292419,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03725499287247658
2,33,0.04150253161787987,1.3340649604797363,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2313111126422882,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7314195036888123,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03726933151483536
2,34,0.044115468859672546,1.3324639797210693,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22868099808692932,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7339773774147034,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0373416543006897
2,35,0.04490464925765991,1.38876473903656,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22863981127738953,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7364516258239746,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03490856662392616
2,36,0.045263126492500305,1.3630404472351074,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2263554036617279,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7387290000915527,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.034915562719106674
2,37,0.03868350014090538,1.3668828010559082,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22549137473106384,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7407406568527222,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03376799821853638
2,38,0.04866435378789902,1.398693323135376,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22473447024822235,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7426746487617493,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.03259087726473808
2,39,0.04161250963807106,1.4381721019744873,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22551009058952332,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7442808151245117,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.030209094285964966
2,40,0.03622763231396675,1.4470317363739014,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.22802555561065674,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7455085515975952,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.026465855538845062
2,41,0.04708407074213028,1.4411234855651855,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.23865440487861633,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.746736466884613,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.014609194360673428
2,42,0.04813434183597565,1.4190711975097656,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2440590113401413,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7480019927024841,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.007939018309116364
2,43,0.05579996481537819,1.4483988285064697,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2453087419271469,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7495827674865723,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.005108449142426252
2,44,0.03560290113091469,1.4541516304016113,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24559548497200012,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7507440447807312,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.003660446498543024
2,45,0.03603535145521164,1.4380178451538086,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24463285505771637,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7517004013061523,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.003666781820356846
2,46,0.03194820508360863,1.4638761281967163,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.2455640584230423,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7522277235984802,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0022082310169935226
2,47,0.037108052521944046,1.4597984552383423,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24655704200267792,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7527302503585815,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0007127399439923465
2,48,0.03627603128552437,1.4640194177627563,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24612846970558167,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7531747221946716,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0006967847002670169
2,49,0.036966439336538315,1.5088672637939453,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24609710276126862,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.753220796585083,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0006820353446528316
2,50,0.04207540303468704,1.4955098628997803,0.07576613128185272,0.07122304290533066,-1.2226593959496768e-08,1.0,0.24592813849449158,0.5179624557495117,0.010749723762273788,-7.09142454979883e-07,0.21499446034431458,0.7534061670303345,0.19082054495811462,0.02736694924533367,2.7306060701448587e-07,0.5473390221595764,0.0006657186895608902
